TIPO_ELEZIONI,ANNO,LISTA,ABS_RANK,TIPO_METRICA,VOTI,LBL_TIPO_METRICA,FLG_NOT_VALID
REGIONALI,1995,RIFONDAZIONE COMUNISTA,8,PERC_VAL,6.56,Percentuale (su voti validi),0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,8,PERC_ASS,5.08,Percentuale (su aventi diritto),0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,8,VOTI_OTTENUTI,381221.0,Voti ottenuti,0
REGIONALI,1995,POPOLARI,9,PERC_ASS,4.28,Percentuale (su aventi diritto),0
REGIONALI,1995,POPOLARI,9,PERC_VAL,5.53,Percentuale (su voti validi),0
REGIONALI,1995,POPOLARI,9,VOTI_OTTENUTI,321314.0,Voti ottenuti,0
REGIONALI,1995,NULLE,10,PERC_ASS,3.97,Percentuale (su aventi diritto),1
REGIONALI,1995,NULLE,10,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,NULLE,10,VOTI_OTTENUTI,297895.0,Voti ottenuti,1
REGIONALI,1995,BIANCHE,11,PERC_ASS,2.86,Percentuale (su aventi diritto),1
REGIONALI,1995,BIANCHE,11,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,BIANCHE,11,VOTI_OTTENUTI,214323.0,Voti ottenuti,1
REGIONALI,1995,FEDERAZIONE DEI VERDI,12,PERC_ASS,2.06,Percentuale (su aventi diritto),0
REGIONALI,1995,FEDERAZIONE DEI VERDI,12,PERC_VAL,2.66,Percentuale (su voti validi),0
REGIONALI,1995,FEDERAZIONE DEI VERDI,12,VOTI_OTTENUTI,154624.0,Voti ottenuti,0
REGIONALI,1995,PATTO DEMOCRATICI,13,VOTI_OTTENUTI,146293.0,Voti ottenuti,0
REGIONALI,1995,PATTO DEMOCRATICI,13,PERC_ASS,1.95,Percentuale (su aventi diritto),0
REGIONALI,1995,PATTO DEMOCRATICI,13,PERC_VAL,2.52,Percentuale (su voti validi),0
REGIONALI,1995,CENTRO CRIST.DEM.,14,PERC_VAL,1.89,Percentuale (su voti validi),0
REGIONALI,1995,CENTRO CRIST.DEM.,14,PERC_ASS,1.47,Percentuale (su aventi diritto),0
REGIONALI,1995,CENTRO CRIST.DEM.,14,VOTI_OTTENUTI,110058.0,Voti ottenuti,0
REGIONALI,1995,PANNELLA-RIFORMATORI,15,PERC_ASS,1.2,Percentuale (su aventi diritto),0
REGIONALI,1995,PANNELLA-RIFORMATORI,15,PERC_VAL,1.56,Percentuale (su voti validi),0
REGIONALI,1995,PANNELLA-RIFORMATORI,15,VOTI_OTTENUTI,90445.0,Voti ottenuti,0
REGIONALI,1995,PARTITO PENSIONATI,16,PERC_VAL,1.23,Percentuale (su voti validi),0
REGIONALI,1995,PARTITO PENSIONATI,16,VOTI_OTTENUTI,71608.0,Voti ottenuti,0
REGIONALI,1995,PARTITO PENSIONATI,16,PERC_ASS,0.95,Percentuale (su aventi diritto),0
REGIONALI,1995,FED.LABURISTA,17,PERC_VAL,0.32,Percentuale (su voti validi),0
REGIONALI,1995,FED.LABURISTA,17,VOTI_OTTENUTI,18682.0,Voti ottenuti,0
REGIONALI,1995,FED.LABURISTA,17,PERC_ASS,0.25,Percentuale (su aventi diritto),0
REGIONALI,1995,PENSIONATI DEL SOLE,18,PERC_VAL,0.25,Percentuale (su voti validi),0
REGIONALI,1995,PENSIONATI DEL SOLE,18,VOTI_OTTENUTI,14518.0,Voti ottenuti,0
REGIONALI,1995,PENSIONATI DEL SOLE,18,PERC_ASS,0.19,Percentuale (su aventi diritto),0
REGIONALI,1995,POPOLARI DEMOCRATICI,19,PERC_ASS,0.15,Percentuale (su aventi diritto),0
REGIONALI,1995,POPOLARI DEMOCRATICI,19,PERC_VAL,0.19,Percentuale (su voti validi),0
REGIONALI,1995,POPOLARI DEMOCRATICI,19,VOTI_OTTENUTI,11146.0,Voti ottenuti,0
REGIONALI,1995,FRONTE AUTONOMISTA,20,PERC_VAL,0.1,Percentuale (su voti validi),0
REGIONALI,1995,FRONTE AUTONOMISTA,20,VOTI_OTTENUTI,5596.0,Voti ottenuti,0
REGIONALI,1995,FRONTE AUTONOMISTA,20,PERC_ASS,0.07,Percentuale (su aventi diritto),0
REGIONALI,1995,0,21,VOTI_OTTENUTI,16.0,Voti ottenuti,0
REGIONALI,1995,0,21,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,0,21,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,PARTITO PENSIONATI,22,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,PARTITO PENSIONATI,22,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,PARTITO PENSIONATI,22,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,0,23,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,0,23,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,0,23,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,0,24,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,0,24,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,0,24,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,PANNELLA-RIFORMATORI,25,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,PANNELLA-RIFORMATORI,25,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,PANNELLA-RIFORMATORI,25,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,LOMBARDIA DEMOCRATIC,26,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,LOMBARDIA DEMOCRATIC,26,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,LOMBARDIA DEMOCRATIC,26,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,27,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,27,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,27,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,LEGA NORD,28,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,LEGA NORD,28,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,LEGA NORD,28,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,0,29,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,1995,0,29,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,0,29,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,FI-PP-CCD-AN-PENS.S,30,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,1995,FI-PP-CCD-AN-PENS.S,30,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,1995,FI-PP-CCD-AN-PENS.S,30,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,ELETTORI,1,VOTI_OTTENUTI,7596073.0,Voti ottenuti,1
REGIONALI,2000,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,2000,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2000,VOTANTI,2,VOTI_OTTENUTI,5742208.0,Voti ottenuti,1
REGIONALI,2000,VOTANTI,2,PERC_ASS,75.59,Percentuale (su aventi diritto),1
REGIONALI,2000,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2000,ASTENUTI,3,VOTI_OTTENUTI,1853865.0,Voti ottenuti,1
REGIONALI,2000,ASTENUTI,3,PERC_ASS,24.41,Percentuale (su aventi diritto),1
REGIONALI,2000,ASTENUTI,3,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2000,FORZA ITALIA,4,VOTI_OTTENUTI,1539359.0,Voti ottenuti,0
REGIONALI,2000,FORZA ITALIA,4,PERC_ASS,20.27,Percentuale (su aventi diritto),0
REGIONALI,2000,FORZA ITALIA,4,PERC_VAL,28.61,Percentuale (su voti validi),0
REGIONALI,2000,MARTINAZZOLI CEN-SIN,5,PERC_ASS,12.09,Percentuale (su aventi diritto),0
REGIONALI,2000,MARTINAZZOLI CEN-SIN,5,PERC_VAL,17.07,Percentuale (su voti validi),0
REGIONALI,2000,MARTINAZZOLI CEN-SIN,5,VOTI_OTTENUTI,918345.0,Voti ottenuti,0
REGIONALI,2000,LEGA NORD,6,PERC_VAL,13.06,Percentuale (su voti validi),0
REGIONALI,2000,LEGA NORD,6,VOTI_OTTENUTI,702479.0,Voti ottenuti,0
REGIONALI,2000,LEGA NORD,6,PERC_ASS,9.25,Percentuale (su aventi diritto),0
REGIONALI,2000,ALLEANZA NAZIONALE,7,PERC_VAL,8.2,Percentuale (su voti validi),0
REGIONALI,2000,ALLEANZA NAZIONALE,7,VOTI_OTTENUTI,441087.0,Voti ottenuti,0
REGIONALI,2000,ALLEANZA NAZIONALE,7,PERC_ASS,5.81,Percentuale (su aventi diritto),0
REGIONALI,2000,RIFONDAZIONE COMUNISTA,8,PERC_VAL,5.38,Percentuale (su voti validi),0
REGIONALI,2000,RIFONDAZIONE COMUNISTA,8,PERC_ASS,3.81,Percentuale (su aventi diritto),0
REGIONALI,2000,RIFONDAZIONE COMUNISTA,8,VOTI_OTTENUTI,289572.0,Voti ottenuti,0
REGIONALI,2000,NULLE,9,PERC_ASS,3.3,Percentuale (su aventi diritto),1
REGIONALI,2000,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2000,NULLE,9,VOTI_OTTENUTI,250403.0,Voti ottenuti,1
REGIONALI,2000,PANNELLA-BONINO,10,PERC_ASS,2.03,Percentuale (su aventi diritto),0
REGIONALI,2000,PANNELLA-BONINO,10,PERC_VAL,2.87,Percentuale (su voti validi),0
REGIONALI,2000,PANNELLA-BONINO,10,VOTI_OTTENUTI,154396.0,Voti ottenuti,0
REGIONALI,2000,BIANCHE,11,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2000,BIANCHE,11,VOTI_OTTENUTI,111224.0,Voti ottenuti,1
REGIONALI,2000,BIANCHE,11,PERC_ASS,1.46,Percentuale (su aventi diritto),1
REGIONALI,2000,CDU,12,VOTI_OTTENUTI,111112.0,Voti ottenuti,0
REGIONALI,2000,CDU,12,PERC_ASS,1.46,Percentuale (su aventi diritto),0
REGIONALI,2000,CDU,12,PERC_VAL,2.07,Percentuale (su voti validi),0
REGIONALI,2000,SDI-LIB-ALTRI,13,VOTI_OTTENUTI,86517.0,Voti ottenuti,0
REGIONALI,2000,SDI-LIB-ALTRI,13,PERC_ASS,1.14,Percentuale (su aventi diritto),0
REGIONALI,2000,SDI-LIB-ALTRI,13,PERC_VAL,1.61,Percentuale (su voti validi),0
REGIONALI,2000,COMUNISTI ITALIANI,14,PERC_ASS,1.13,Percentuale (su aventi diritto),0
REGIONALI,2000,COMUNISTI ITALIANI,14,PERC_VAL,1.6,Percentuale (su voti validi),0
REGIONALI,2000,COMUNISTI ITALIANI,14,VOTI_OTTENUTI,86027.0,Voti ottenuti,0
REGIONALI,2000,CENTRO CRIST.DEM.,15,PERC_VAL,1.42,Percentuale (su voti validi),0
REGIONALI,2000,CENTRO CRIST.DEM.,15,VOTI_OTTENUTI,76423.0,Voti ottenuti,0
REGIONALI,2000,CENTRO CRIST.DEM.,15,PERC_ASS,1.01,Percentuale (su aventi diritto),0
REGIONALI,2000,PARTITO PENSIONATI,16,PERC_VAL,1.34,Percentuale (su voti validi),0
REGIONALI,2000,PARTITO PENSIONATI,16,VOTI_OTTENUTI,71925.0,Voti ottenuti,0
REGIONALI,2000,PARTITO PENSIONATI,16,PERC_ASS,0.95,Percentuale (su aventi diritto),0
REGIONALI,2000,SOCIALISTA-SOCIALDEM,17,PERC_VAL,0.58,Percentuale (su voti validi),0
REGIONALI,2000,SOCIALISTA-SOCIALDEM,17,VOTI_OTTENUTI,31178.0,Voti ottenuti,0
REGIONALI,2000,SOCIALISTA-SOCIALDEM,17,PERC_ASS,0.41,Percentuale (su aventi diritto),0
REGIONALI,2000,PART.UMANISTA,18,VOTI_OTTENUTI,25350.0,Voti ottenuti,0
REGIONALI,2000,PART.UMANISTA,18,PERC_ASS,0.33,Percentuale (su aventi diritto),0
REGIONALI,2000,PART.UMANISTA,18,PERC_VAL,0.47,Percentuale (su voti validi),0
REGIONALI,2000,I LIBERAL SGARBI,19,PERC_ASS,0.29,Percentuale (su aventi diritto),0
REGIONALI,2000,I LIBERAL SGARBI,19,PERC_VAL,0.41,Percentuale (su voti validi),0
REGIONALI,2000,I LIBERAL SGARBI,19,VOTI_OTTENUTI,21876.0,Voti ottenuti,0
REGIONALI,2000,0,20,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,0,20,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,0,20,VOTI_OTTENUTI,9.0,Voti ottenuti,0
REGIONALI,2000,MARTINAZZOLI PRES.,21,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,MARTINAZZOLI PRES.,21,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,MARTINAZZOLI PRES.,21,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,0,22,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,0,22,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,0,22,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,PANNELLA-BONINO,23,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,PANNELLA-BONINO,23,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,PANNELLA-BONINO,23,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,0,24,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,0,24,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,0,24,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,COMUNISTI ITALIANI,25,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,COMUNISTI ITALIANI,25,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,COMUNISTI ITALIANI,25,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,PART.UMANISTA,26,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2000,PART.UMANISTA,26,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,PART.UMANISTA,26,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,PER LA LOMBARDIA,27,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2000,PER LA LOMBARDIA,27,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2000,PER LA LOMBARDIA,27,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,ELETTORI,1,VOTI_OTTENUTI,7638811.0,Voti ottenuti,1
REGIONALI,2005,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,2005,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2005,VOTANTI,2,VOTI_OTTENUTI,5573739.0,Voti ottenuti,1
REGIONALI,2005,VOTANTI,2,PERC_ASS,72.97,Percentuale (su aventi diritto),1
REGIONALI,2005,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2005,ASTENUTI,3,VOTI_OTTENUTI,2065072.0,Voti ottenuti,1
REGIONALI,2005,ASTENUTI,3,PERC_ASS,27.03,Percentuale (su aventi diritto),1
REGIONALI,2005,ASTENUTI,3,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2005,UNITI NELL'ULIVO,4,VOTI_OTTENUTI,1186848.0,Voti ottenuti,0
REGIONALI,2005,UNITI NELL'ULIVO,4,PERC_ASS,15.54,Percentuale (su aventi diritto),0
REGIONALI,2005,UNITI NELL'ULIVO,4,PERC_VAL,22.49,Percentuale (su voti validi),0
REGIONALI,2005,FORZA ITALIA,5,PERC_ASS,14.89,Percentuale (su aventi diritto),0
REGIONALI,2005,FORZA ITALIA,5,PERC_VAL,21.56,Percentuale (su voti validi),0
REGIONALI,2005,FORZA ITALIA,5,VOTI_OTTENUTI,1137621.0,Voti ottenuti,0
REGIONALI,2005,LEGA NORD,6,PERC_VAL,13.14,Percentuale (su voti validi),0
REGIONALI,2005,LEGA NORD,6,VOTI_OTTENUTI,693464.0,Voti ottenuti,0
REGIONALI,2005,LEGA NORD,6,PERC_ASS,9.08,Percentuale (su aventi diritto),0
REGIONALI,2005,ALLEANZA NAZIONALE,7,PERC_VAL,7.22,Percentuale (su voti validi),0
REGIONALI,2005,ALLEANZA NAZIONALE,7,VOTI_OTTENUTI,380962.0,Voti ottenuti,0
REGIONALI,2005,ALLEANZA NAZIONALE,7,PERC_ASS,4.99,Percentuale (su aventi diritto),0
REGIONALI,2005,RIFONDAZIONE COMUNISTA,8,PERC_VAL,4.71,Percentuale (su voti validi),0
REGIONALI,2005,RIFONDAZIONE COMUNISTA,8,PERC_ASS,3.26,Percentuale (su aventi diritto),0
REGIONALI,2005,RIFONDAZIONE COMUNISTA,8,VOTI_OTTENUTI,248703.0,Voti ottenuti,0
REGIONALI,2005,NULLE,9,PERC_ASS,2.82,Percentuale (su aventi diritto),1
REGIONALI,2005,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2005,NULLE,9,VOTI_OTTENUTI,215448.0,Voti ottenuti,1
REGIONALI,2005,UNIONE DI CENTRO,10,PERC_ASS,2.18,Percentuale (su aventi diritto),0
REGIONALI,2005,UNIONE DI CENTRO,10,PERC_VAL,3.16,Percentuale (su voti validi),0
REGIONALI,2005,UNIONE DI CENTRO,10,VOTI_OTTENUTI,166761.0,Voti ottenuti,0
REGIONALI,2005,FEDERAZIONE DEI VERDI,11,PERC_ASS,1.68,Percentuale (su aventi diritto),0
REGIONALI,2005,FEDERAZIONE DEI VERDI,11,PERC_VAL,2.43,Percentuale (su voti validi),0
REGIONALI,2005,FEDERAZIONE DEI VERDI,11,VOTI_OTTENUTI,128060.0,Voti ottenuti,0
REGIONALI,2005,PARTITO PENSIONATI,12,PERC_VAL,2.19,Percentuale (su voti validi),0
REGIONALI,2005,PARTITO PENSIONATI,12,VOTI_OTTENUTI,115481.0,Voti ottenuti,0
REGIONALI,2005,PARTITO PENSIONATI,12,PERC_ASS,1.51,Percentuale (su aventi diritto),0
REGIONALI,2005,COMUNISTI ITALIANI,13,VOTI_OTTENUTI,104481.0,Voti ottenuti,0
REGIONALI,2005,COMUNISTI ITALIANI,13,PERC_ASS,1.37,Percentuale (su aventi diritto),0
REGIONALI,2005,COMUNISTI ITALIANI,13,PERC_VAL,1.98,Percentuale (su voti validi),0
REGIONALI,2005,BIANCHE,14,VOTI_OTTENUTI,81420.0,Voti ottenuti,1
REGIONALI,2005,BIANCHE,14,PERC_ASS,1.07,Percentuale (su aventi diritto),1
REGIONALI,2005,BIANCHE,14,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2005,L'ITALIA DEI VALORI,15,PERC_ASS,0.8,Percentuale (su aventi diritto),0
REGIONALI,2005,L'ITALIA DEI VALORI,15,PERC_VAL,1.16,Percentuale (su voti validi),0
REGIONALI,2005,L'ITALIA DEI VALORI,15,VOTI_OTTENUTI,61431.0,Voti ottenuti,0
REGIONALI,2005,ALTERNATIVA SOCIALE MUSSOLINI,16,PERC_VAL,1.04,Percentuale (su voti validi),0
REGIONALI,2005,ALTERNATIVA SOCIALE MUSSOLINI,16,VOTI_OTTENUTI,54937.0,Voti ottenuti,0
REGIONALI,2005,ALTERNATIVA SOCIALE MUSSOLINI,16,PERC_ASS,0.72,Percentuale (su aventi diritto),0
REGIONALI,2005,LG.PADANA LOMBARDIA,17,PERC_VAL,0.74,Percentuale (su voti validi),0
REGIONALI,2005,LG.PADANA LOMBARDIA,17,VOTI_OTTENUTI,39012.0,Voti ottenuti,0
REGIONALI,2005,LG.PADANA LOMBARDIA,17,PERC_ASS,0.51,Percentuale (su aventi diritto),0
REGIONALI,2005,NUOVO PSI,18,PERC_VAL,0.69,Percentuale (su voti validi),0
REGIONALI,2005,NUOVO PSI,18,VOTI_OTTENUTI,36616.0,Voti ottenuti,0
REGIONALI,2005,NUOVO PSI,18,PERC_ASS,0.48,Percentuale (su aventi diritto),0
REGIONALI,2005,LIBERALDEMOCRATICI,19,VOTI_OTTENUTI,11579.0,Voti ottenuti,0
REGIONALI,2005,LIBERALDEMOCRATICI,19,PERC_ASS,0.15,Percentuale (su aventi diritto),0
REGIONALI,2005,LIBERALDEMOCRATICI,19,PERC_VAL,0.22,Percentuale (su voti validi),0
REGIONALI,2005,POLO LAICO,20,PERC_ASS,0.15,Percentuale (su aventi diritto),0
REGIONALI,2005,POLO LAICO,20,PERC_VAL,0.21,Percentuale (su voti validi),0
REGIONALI,2005,POLO LAICO,20,VOTI_OTTENUTI,11196.0,Voti ottenuti,0
REGIONALI,2005,PENSIONI E LAVORO,21,PERC_ASS,0.1,Percentuale (su aventi diritto),0
REGIONALI,2005,PENSIONI E LAVORO,21,PERC_VAL,0.14,Percentuale (su voti validi),0
REGIONALI,2005,PENSIONI E LAVORO,21,VOTI_OTTENUTI,7409.0,Voti ottenuti,0
REGIONALI,2005,0,22,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,0,22,VOTI_OTTENUTI,17.0,Voti ottenuti,0
REGIONALI,2005,0,22,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,0,23,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,0,23,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,0,23,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,ALTERN.SOCIALE-ALTRI,24,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,ALTERN.SOCIALE-ALTRI,24,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,ALTERN.SOCIALE-ALTRI,24,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,0,25,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,0,25,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,0,25,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,LIBERALDEMOCRATICI,26,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,LIBERALDEMOCRATICI,26,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,LIBERALDEMOCRATICI,26,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,L'UNIONE LOMBARDIA,27,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,L'UNIONE LOMBARDIA,27,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,L'UNIONE LOMBARDIA,27,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,0,28,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2005,0,28,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,0,28,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,PER LA LOMBARDIA,29,PERC_VAL,0.0,Percentuale (su voti validi),0
REGIONALI,2005,PER LA LOMBARDIA,29,VOTI_OTTENUTI,0.0,Voti ottenuti,0
REGIONALI,2005,PER LA LOMBARDIA,29,PERC_ASS,0.0,Percentuale (su aventi diritto),0
REGIONALI,2010,ELETTORI,1,VOTI_OTTENUTI,7694756.0,Voti ottenuti,1
REGIONALI,2010,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,2010,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2010,VOTANTI,2,VOTI_OTTENUTI,4973519.0,Voti ottenuti,1
REGIONALI,2010,VOTANTI,2,PERC_ASS,64.64,Percentuale (su aventi diritto),1
REGIONALI,2010,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2010,ASTENUTI,3,VOTI_OTTENUTI,2721237.0,Voti ottenuti,1
REGIONALI,2010,ASTENUTI,3,PERC_ASS,35.36,Percentuale (su aventi diritto),1
REGIONALI,2010,ASTENUTI,3,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2010,IL POPOLO DELLA LIBERTA',4,VOTI_OTTENUTI,1355133.0,Voti ottenuti,0
REGIONALI,2010,IL POPOLO DELLA LIBERTA',4,PERC_ASS,17.61,Percentuale (su aventi diritto),0
REGIONALI,2010,IL POPOLO DELLA LIBERTA',4,PERC_VAL,28.12,Percentuale (su voti validi),0
REGIONALI,2010,LEGA NORD,5,PERC_ASS,14.52,Percentuale (su aventi diritto),0
REGIONALI,2010,LEGA NORD,5,PERC_VAL,23.18,Percentuale (su voti validi),0
REGIONALI,2010,LEGA NORD,5,VOTI_OTTENUTI,1117227.0,Voti ottenuti,0
REGIONALI,2010,PARTITO DEMOCRATICO,6,PERC_VAL,20.26,Percentuale (su voti validi),0
REGIONALI,2010,PARTITO DEMOCRATICO,6,VOTI_OTTENUTI,976215.0,Voti ottenuti,0
REGIONALI,2010,PARTITO DEMOCRATICO,6,PERC_ASS,12.69,Percentuale (su aventi diritto),0
REGIONALI,2010,DI PIETRO ITALIA DEI VALORI,7,PERC_VAL,5.56,Percentuale (su voti validi),0
REGIONALI,2010,DI PIETRO ITALIA DEI VALORI,7,VOTI_OTTENUTI,267954.0,Voti ottenuti,0
REGIONALI,2010,DI PIETRO ITALIA DEI VALORI,7,PERC_ASS,3.48,Percentuale (su aventi diritto),0
REGIONALI,2010,UNIONE DI CENTRO,8,PERC_VAL,3.4,Percentuale (su voti validi),0
REGIONALI,2010,UNIONE DI CENTRO,8,PERC_ASS,2.13,Percentuale (su aventi diritto),0
REGIONALI,2010,UNIONE DI CENTRO,8,VOTI_OTTENUTI,164078.0,Voti ottenuti,0
REGIONALI,2010,NULLE,9,PERC_ASS,1.42,Percentuale (su aventi diritto),1
REGIONALI,2010,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,2010,NULLE,9,VOTI_OTTENUTI,109498.0,Voti ottenuti,1
REGIONALI,2010,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,10,PERC_ASS,1.29,Percentuale (su aventi diritto),0
REGIONALI,2010,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,10,PERC_VAL,2.06,Percentuale (su voti validi),0
REGIONALI,2010,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,10,VOTI_OTTENUTI,99390.0,Voti ottenuti,0
REGIONALI,2010,RIFOND.COM. - SIN.EUROPEA - COM.ITALIANI,11,PERC_VAL,1.81,Percentuale (su voti validi),0
REGIONALI,2010,RIFOND.COM. - SIN.EUROPEA - COM.ITALIANI,11,VOTI_OTTENUTI,87221.0,Voti ottenuti,0
REGIONALI,2010,RIFOND.COM. - SIN.EUROPEA - COM.ITALIANI,11,PERC_ASS,1.13,Percentuale (su aventi diritto),0
REGIONALI,2010,PARTITO PENSIONATI,12,VOTI_OTTENUTI,69932.0,Voti ottenuti,0
REGIONALI,2010,PARTITO PENSIONATI,12,PERC_ASS,0.91,Percentuale (su aventi diritto),0
