TIPO_ELEZIONI,ANNO,LISTA,ABS_RANK,TIPO_METRICA,VOTI,LBL_TIPO_METRICA,FLG_NOT_VALID
EUROPEE,1999,UV,25,PERC_ASS,0.1,Percentuale (su aventi diritto),0
EUROPEE,1999,UV,25,PERC_VAL,0.14,Percentuale (su voti validi),0
EUROPEE,1999,PART.UMANISTA,26,PERC_ASS,0.08,Percentuale (su aventi diritto),0
EUROPEE,1999,PART.UMANISTA,26,PERC_VAL,0.1,Percentuale (su voti validi),0
EUROPEE,1999,PART.UMANISTA,26,VOTI_OTTENUTI,3.0,Voti ottenuti,0
EUROPEE,1999,LS.CITO LG.AZ.MERID.,27,PERC_VAL,0.03,Percentuale (su voti validi),0
EUROPEE,1999,LS.CITO LG.AZ.MERID.,27,VOTI_OTTENUTI,1.0,Voti ottenuti,0
EUROPEE,1999,LS.CITO LG.AZ.MERID.,27,PERC_ASS,0.03,Percentuale (su aventi diritto),0
EUROPEE,2004,ELETTORI,1,VOTI_OTTENUTI,4089.0,Voti ottenuti,1
EUROPEE,2004,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,2004,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2004,VOTANTI,2,VOTI_OTTENUTI,3387.0,Voti ottenuti,1
EUROPEE,2004,VOTANTI,2,PERC_ASS,82.83,Percentuale (su aventi diritto),1
EUROPEE,2004,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2004,FORZA ITALIA,3,VOTI_OTTENUTI,830.0,Voti ottenuti,0
EUROPEE,2004,FORZA ITALIA,3,PERC_ASS,20.3,Percentuale (su aventi diritto),0
EUROPEE,2004,FORZA ITALIA,3,PERC_VAL,26.34,Percentuale (su voti validi),0
EUROPEE,2004,UNITI NELL'ULIVO,4,VOTI_OTTENUTI,720.0,Voti ottenuti,0
EUROPEE,2004,UNITI NELL'ULIVO,4,PERC_ASS,17.61,Percentuale (su aventi diritto),0
EUROPEE,2004,UNITI NELL'ULIVO,4,PERC_VAL,22.85,Percentuale (su voti validi),0
EUROPEE,2004,ASTENUTI,5,PERC_ASS,17.17,Percentuale (su aventi diritto),1
EUROPEE,2004,ASTENUTI,5,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2004,ASTENUTI,5,VOTI_OTTENUTI,702.0,Voti ottenuti,1
EUROPEE,2004,LEGA NORD,6,PERC_VAL,20.44,Percentuale (su voti validi),0
EUROPEE,2004,LEGA NORD,6,VOTI_OTTENUTI,644.0,Voti ottenuti,0
EUROPEE,2004,LEGA NORD,6,PERC_ASS,15.75,Percentuale (su aventi diritto),0
EUROPEE,2004,ALLEANZA NAZIONALE,7,PERC_VAL,5.97,Percentuale (su voti validi),0
EUROPEE,2004,ALLEANZA NAZIONALE,7,VOTI_OTTENUTI,188.0,Voti ottenuti,0
EUROPEE,2004,ALLEANZA NAZIONALE,7,PERC_ASS,4.6,Percentuale (su aventi diritto),0
EUROPEE,2004,RIFONDAZIONE COMUNISTA,8,PERC_VAL,4.76,Percentuale (su voti validi),0
EUROPEE,2004,RIFONDAZIONE COMUNISTA,8,PERC_ASS,3.67,Percentuale (su aventi diritto),0
EUROPEE,2004,RIFONDAZIONE COMUNISTA,8,VOTI_OTTENUTI,150.0,Voti ottenuti,0
EUROPEE,2004,BIANCHE,9,PERC_ASS,3.4,Percentuale (su aventi diritto),1
EUROPEE,2004,BIANCHE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2004,BIANCHE,9,VOTI_OTTENUTI,139.0,Voti ottenuti,1
EUROPEE,2004,UNIONE DI CENTRO,10,PERC_ASS,2.71,Percentuale (su aventi diritto),0
EUROPEE,2004,UNIONE DI CENTRO,10,PERC_VAL,3.52,Percentuale (su voti validi),0
EUROPEE,2004,UNIONE DI CENTRO,10,VOTI_OTTENUTI,111.0,Voti ottenuti,0
EUROPEE,2004,NULLE,11,PERC_ASS,2.37,Percentuale (su aventi diritto),1
EUROPEE,2004,NULLE,11,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2004,NULLE,11,VOTI_OTTENUTI,97.0,Voti ottenuti,1
EUROPEE,2004,PARTITO PENSIONATI,12,PERC_VAL,2.25,Percentuale (su voti validi),0
EUROPEE,2004,PARTITO PENSIONATI,12,VOTI_OTTENUTI,71.0,Voti ottenuti,0
EUROPEE,2004,PARTITO PENSIONATI,12,PERC_ASS,1.74,Percentuale (su aventi diritto),0
EUROPEE,2004,LISTA EMMA BONINO,13,VOTI_OTTENUTI,60.0,Voti ottenuti,0
EUROPEE,2004,LISTA EMMA BONINO,13,PERC_ASS,1.47,Percentuale (su aventi diritto),0
EUROPEE,2004,LISTA EMMA BONINO,13,PERC_VAL,1.9,Percentuale (su voti validi),0
EUROPEE,2004,FEDERAZIONE DEI VERDI,14,VOTI_OTTENUTI,54.0,Voti ottenuti,0
EUROPEE,2004,FEDERAZIONE DEI VERDI,14,PERC_ASS,1.32,Percentuale (su aventi diritto),0
EUROPEE,2004,FEDERAZIONE DEI VERDI,14,PERC_VAL,1.71,Percentuale (su voti validi),0
EUROPEE,2004,DIPIETRO OCCHETTO,15,PERC_ASS,1.3,Percentuale (su aventi diritto),0
EUROPEE,2004,DIPIETRO OCCHETTO,15,PERC_VAL,1.68,Percentuale (su voti validi),0
EUROPEE,2004,DIPIETRO OCCHETTO,15,VOTI_OTTENUTI,53.0,Voti ottenuti,0
EUROPEE,2004,ALLEANZA LOMBARDA AUTONOMIA,16,PERC_VAL,1.62,Percentuale (su voti validi),0
EUROPEE,2004,ALLEANZA LOMBARDA AUTONOMIA,16,VOTI_OTTENUTI,51.0,Voti ottenuti,0
EUROPEE,2004,ALLEANZA LOMBARDA AUTONOMIA,16,PERC_ASS,1.25,Percentuale (su aventi diritto),0
EUROPEE,2004,COMUNISTI ITALIANI,17,PERC_VAL,1.52,Percentuale (su voti validi),0
EUROPEE,2004,COMUNISTI ITALIANI,17,VOTI_OTTENUTI,48.0,Voti ottenuti,0
EUROPEE,2004,COMUNISTI ITALIANI,17,PERC_ASS,1.17,Percentuale (su aventi diritto),0
EUROPEE,2004,ALTERNATIVA SOCIALE,18,PERC_VAL,1.14,Percentuale (su voti validi),0
EUROPEE,2004,ALTERNATIVA SOCIALE,18,VOTI_OTTENUTI,36.0,Voti ottenuti,0
EUROPEE,2004,ALTERNATIVA SOCIALE,18,PERC_ASS,0.88,Percentuale (su aventi diritto),0
EUROPEE,2004,NO EURO,19,VOTI_OTTENUTI,34.0,Voti ottenuti,0
EUROPEE,2004,NO EURO,19,PERC_ASS,0.83,Percentuale (su aventi diritto),0
EUROPEE,2004,NO EURO,19,PERC_VAL,1.08,Percentuale (su voti validi),0
EUROPEE,2004,LISTA CONSUMATORI,20,PERC_ASS,0.59,Percentuale (su aventi diritto),0
EUROPEE,2004,LISTA CONSUMATORI,20,PERC_VAL,0.76,Percentuale (su voti validi),0
EUROPEE,2004,LISTA CONSUMATORI,20,VOTI_OTTENUTI,24.0,Voti ottenuti,0
EUROPEE,2004,SOCIALISTI UNITI,21,PERC_ASS,0.46,Percentuale (su aventi diritto),0
EUROPEE,2004,SOCIALISTI UNITI,21,PERC_VAL,0.6,Percentuale (su voti validi),0
EUROPEE,2004,SOCIALISTI UNITI,21,VOTI_OTTENUTI,19.0,Voti ottenuti,0
EUROPEE,2004,FIAMMA TRICOLORE,22,PERC_ASS,0.37,Percentuale (su aventi diritto),0
EUROPEE,2004,FIAMMA TRICOLORE,22,VOTI_OTTENUTI,15.0,Voti ottenuti,0
EUROPEE,2004,FIAMMA TRICOLORE,22,PERC_VAL,0.48,Percentuale (su voti validi),0
EUROPEE,2004,A.P. UDEUR,23,VOTI_OTTENUTI,10.0,Voti ottenuti,0
EUROPEE,2004,A.P. UDEUR,23,PERC_VAL,0.32,Percentuale (su voti validi),0
EUROPEE,2004,A.P. UDEUR,23,PERC_ASS,0.24,Percentuale (su aventi diritto),0
EUROPEE,2004,P.SEGNI SCOGNAMIGLIO,24,VOTI_OTTENUTI,9.0,Voti ottenuti,0
EUROPEE,2004,P.SEGNI SCOGNAMIGLIO,24,PERC_ASS,0.22,Percentuale (su aventi diritto),0
EUROPEE,2004,P.SEGNI SCOGNAMIGLIO,24,PERC_VAL,0.29,Percentuale (su voti validi),0
EUROPEE,2004,AB.SCORP.VERDI VERDI,25,VOTI_OTTENUTI,8.0,Voti ottenuti,0
EUROPEE,2004,AB.SCORP.VERDI VERDI,25,PERC_ASS,0.2,Percentuale (su aventi diritto),0
EUROPEE,2004,AB.SCORP.VERDI VERDI,25,PERC_VAL,0.25,Percentuale (su voti validi),0
EUROPEE,2004,PRI I LIBERAL SGARBI,26,PERC_VAL,0.19,Percentuale (su voti validi),0
EUROPEE,2004,PRI I LIBERAL SGARBI,26,VOTI_OTTENUTI,6.0,Voti ottenuti,0
EUROPEE,2004,PRI I LIBERAL SGARBI,26,PERC_ASS,0.15,Percentuale (su aventi diritto),0
EUROPEE,2004,UV,27,VOTI_OTTENUTI,6.0,Voti ottenuti,0
EUROPEE,2004,UV,27,PERC_ASS,0.15,Percentuale (su aventi diritto),0
EUROPEE,2004,UV,27,PERC_VAL,0.19,Percentuale (su voti validi),0
EUROPEE,2004,MOV.IDEA SOC. RAUTI,28,PERC_ASS,0.05,Percentuale (su aventi diritto),0
EUROPEE,2004,MOV.IDEA SOC. RAUTI,28,VOTI_OTTENUTI,2.0,Voti ottenuti,0
EUROPEE,2004,MOV.IDEA SOC. RAUTI,28,PERC_VAL,0.06,Percentuale (su voti validi),0
EUROPEE,2004,PAESE NUOVO,29,PERC_VAL,0.06,Percentuale (su voti validi),0
EUROPEE,2004,PAESE NUOVO,29,VOTI_OTTENUTI,2.0,Voti ottenuti,0
EUROPEE,2004,PAESE NUOVO,29,PERC_ASS,0.05,Percentuale (su aventi diritto),0
EUROPEE,2009,ELETTORI,1,VOTI_OTTENUTI,4216.0,Voti ottenuti,1
EUROPEE,2009,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2009,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,2009,VOTANTI,2,VOTI_OTTENUTI,3394.0,Voti ottenuti,1
EUROPEE,2009,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2009,VOTANTI,2,PERC_ASS,80.5,Percentuale (su aventi diritto),1
EUROPEE,2009,IL POPOLO DELLA LIBERTA',3,VOTI_OTTENUTI,1271.0,Voti ottenuti,0
EUROPEE,2009,IL POPOLO DELLA LIBERTA',3,PERC_VAL,39.31,Percentuale (su voti validi),0
EUROPEE,2009,IL POPOLO DELLA LIBERTA',3,PERC_ASS,30.15,Percentuale (su aventi diritto),0
EUROPEE,2009,LEGA NORD,4,VOTI_OTTENUTI,879.0,Voti ottenuti,0
EUROPEE,2009,LEGA NORD,4,PERC_VAL,27.19,Percentuale (su voti validi),0
EUROPEE,2009,LEGA NORD,4,PERC_ASS,20.85,Percentuale (su aventi diritto),0
EUROPEE,2009,ASTENUTI,5,VOTI_OTTENUTI,822.0,Voti ottenuti,1
EUROPEE,2009,ASTENUTI,5,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2009,ASTENUTI,5,PERC_ASS,19.5,Percentuale (su aventi diritto),1
EUROPEE,2009,PARTITO DEMOCRATICO,6,PERC_VAL,16.52,Percentuale (su voti validi),0
EUROPEE,2009,PARTITO DEMOCRATICO,6,PERC_ASS,12.67,Percentuale (su aventi diritto),0
EUROPEE,2009,PARTITO DEMOCRATICO,6,VOTI_OTTENUTI,534.0,Voti ottenuti,0
EUROPEE,2009,DI PIETRO ITALIA DEI VALORI,7,PERC_ASS,3.82,Percentuale (su aventi diritto),0
EUROPEE,2009,DI PIETRO ITALIA DEI VALORI,7,VOTI_OTTENUTI,161.0,Voti ottenuti,0
EUROPEE,2009,DI PIETRO ITALIA DEI VALORI,7,PERC_VAL,4.98,Percentuale (su voti validi),0
EUROPEE,2009,UNIONE DI CENTRO,8,PERC_ASS,3.46,Percentuale (su aventi diritto),0
EUROPEE,2009,UNIONE DI CENTRO,8,VOTI_OTTENUTI,146.0,Voti ottenuti,0
EUROPEE,2009,UNIONE DI CENTRO,8,PERC_VAL,4.52,Percentuale (su voti validi),0
EUROPEE,2009,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2009,NULLE,9,PERC_ASS,1.94,Percentuale (su aventi diritto),1
EUROPEE,2009,NULLE,9,VOTI_OTTENUTI,82.0,Voti ottenuti,1
EUROPEE,2009,BIANCHE,10,PERC_ASS,1.87,Percentuale (su aventi diritto),1
EUROPEE,2009,BIANCHE,10,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2009,BIANCHE,10,VOTI_OTTENUTI,79.0,Voti ottenuti,1
EUROPEE,2009,RIFOND.COM. - SIN.EUROPEA - COM.ITALIANI,11,PERC_VAL,1.89,Percentuale (su voti validi),0
EUROPEE,2009,RIFOND.COM. - SIN.EUROPEA - COM.ITALIANI,11,PERC_ASS,1.45,Percentuale (su aventi diritto),0
EUROPEE,2009,RIFOND.COM. - SIN.EUROPEA - COM.ITALIANI,11,VOTI_OTTENUTI,61.0,Voti ottenuti,0
EUROPEE,2009,LISTA MARCO PANNELLA - EMMA BONINO,12,PERC_VAL,1.82,Percentuale (su voti validi),0
EUROPEE,2009,LISTA MARCO PANNELLA - EMMA BONINO,12,PERC_ASS,1.4,Percentuale (su aventi diritto),0
EUROPEE,2009,LISTA MARCO PANNELLA - EMMA BONINO,12,VOTI_OTTENUTI,59.0,Voti ottenuti,0
EUROPEE,2009,SINISTRA E LIBERTA',13,PERC_VAL,1.27,Percentuale (su voti validi),0
EUROPEE,2009,SINISTRA E LIBERTA',13,VOTI_OTTENUTI,41.0,Voti ottenuti,0
EUROPEE,2009,SINISTRA E LIBERTA',13,PERC_ASS,0.97,Percentuale (su aventi diritto),0
EUROPEE,2009,LA DESTRA-MPA- PENSIONATI -ALL.DI CENTRO,14,PERC_ASS,0.81,Percentuale (su aventi diritto),0
EUROPEE,2009,LA DESTRA-MPA- PENSIONATI -ALL.DI CENTRO,14,PERC_VAL,1.05,Percentuale (su voti validi),0
EUROPEE,2009,LA DESTRA-MPA- PENSIONATI -ALL.DI CENTRO,14,VOTI_OTTENUTI,34.0,Voti ottenuti,0
EUROPEE,2009,PARTITO COMUNISTA DEI LAVORATORI,15,PERC_ASS,0.36,Percentuale (su aventi diritto),0
EUROPEE,2009,PARTITO COMUNISTA DEI LAVORATORI,15,VOTI_OTTENUTI,15.0,Voti ottenuti,0
EUROPEE,2009,PARTITO COMUNISTA DEI LAVORATORI,15,PERC_VAL,0.46,Percentuale (su voti validi),0
EUROPEE,2009,FIAMMA TRICOLORE,16,PERC_ASS,0.31,Percentuale (su aventi diritto),0
EUROPEE,2009,FIAMMA TRICOLORE,16,PERC_VAL,0.4,Percentuale (su voti validi),0
EUROPEE,2009,FIAMMA TRICOLORE,16,VOTI_OTTENUTI,13.0,Voti ottenuti,0
EUROPEE,2009,FORZA NUOVA,17,VOTI_OTTENUTI,11.0,Voti ottenuti,0
EUROPEE,2009,FORZA NUOVA,17,PERC_ASS,0.26,Percentuale (su aventi diritto),0
EUROPEE,2009,FORZA NUOVA,17,PERC_VAL,0.34,Percentuale (su voti validi),0
EUROPEE,2009,AUTONOMIE LIBERTE' DEMOCRATIE,18,PERC_ASS,0.07,Percentuale (su aventi diritto),0
EUROPEE,2009,AUTONOMIE LIBERTE' DEMOCRATIE,18,PERC_VAL,0.09,Percentuale (su voti validi),0
EUROPEE,2009,AUTONOMIE LIBERTE' DEMOCRATIE,18,VOTI_OTTENUTI,3.0,Voti ottenuti,0
EUROPEE,2009,VALLEE D'AOSTE,19,PERC_ASS,0.07,Percentuale (su aventi diritto),0
EUROPEE,2009,VALLEE D'AOSTE,19,VOTI_OTTENUTI,3.0,Voti ottenuti,0
EUROPEE,2009,VALLEE D'AOSTE,19,PERC_VAL,0.09,Percentuale (su voti validi),0
EUROPEE,2009,LIBERAL DEMOCRATICI - MAIE,20,PERC_VAL,0.06,Percentuale (su voti validi),0
EUROPEE,2009,LIBERAL DEMOCRATICI - MAIE,20,VOTI_OTTENUTI,2.0,Voti ottenuti,0
EUROPEE,2009,LIBERAL DEMOCRATICI - MAIE,20,PERC_ASS,0.05,Percentuale (su aventi diritto),0
EUROPEE,2014,ELETTORI,1,VOTI_OTTENUTI,4203.0,Voti ottenuti,1
EUROPEE,2014,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2014,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,2014,VOTANTI,2,VOTI_OTTENUTI,3064.0,Voti ottenuti,1
EUROPEE,2014,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2014,VOTANTI,2,PERC_ASS,72.9,Percentuale (su aventi diritto),1
EUROPEE,2014,ASTENUTI,3,VOTI_OTTENUTI,1139.0,Voti ottenuti,1
EUROPEE,2014,ASTENUTI,3,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2014,ASTENUTI,3,PERC_ASS,27.1,Percentuale (su aventi diritto),1
EUROPEE,2014,PARTITO DEMOCRATICO,4,VOTI_OTTENUTI,934.0,Voti ottenuti,0
EUROPEE,2014,PARTITO DEMOCRATICO,4,PERC_VAL,32.1,Percentuale (su voti validi),0
EUROPEE,2014,PARTITO DEMOCRATICO,4,PERC_ASS,22.22,Percentuale (su aventi diritto),0
EUROPEE,2014,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,PERC_ASS,15.51,Percentuale (su aventi diritto),0
EUROPEE,2014,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,VOTI_OTTENUTI,652.0,Voti ottenuti,0
EUROPEE,2014,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,PERC_VAL,22.41,Percentuale (su voti validi),0
EUROPEE,2014,FORZA ITALIA,6,PERC_ASS,12.63,Percentuale (su aventi diritto),0
EUROPEE,2014,FORZA ITALIA,6,VOTI_OTTENUTI,531.0,Voti ottenuti,0
EUROPEE,2014,FORZA ITALIA,6,PERC_VAL,18.25,Percentuale (su voti validi),0
EUROPEE,2014,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7,PERC_ASS,9.71,Percentuale (su aventi diritto),0
EUROPEE,2014,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7,PERC_VAL,14.02,Percentuale (su voti validi),0
EUROPEE,2014,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7,VOTI_OTTENUTI,408.0,Voti ottenuti,0
EUROPEE,2014,NUOVO CENTRO DESTRA - UDC,8,PERC_ASS,3.19,Percentuale (su aventi diritto),0
EUROPEE,2014,NUOVO CENTRO DESTRA - UDC,8,PERC_VAL,4.6,Percentuale (su voti validi),0
EUROPEE,2014,NUOVO CENTRO DESTRA - UDC,8,VOTI_OTTENUTI,134.0,Voti ottenuti,0
EUROPEE,2014,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,PERC_VAL,3.33,Percentuale (su voti validi),0
EUROPEE,2014,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,VOTI_OTTENUTI,97.0,Voti ottenuti,0
EUROPEE,2014,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,PERC_ASS,2.31,Percentuale (su aventi diritto),0
EUROPEE,2014,L'ALTRA EUROPA CON TSIPRAS,10,PERC_ASS,2.24,Percentuale (su aventi diritto),0
EUROPEE,2014,L'ALTRA EUROPA CON TSIPRAS,10,PERC_VAL,3.23,Percentuale (su voti validi),0
EUROPEE,2014,L'ALTRA EUROPA CON TSIPRAS,10,VOTI_OTTENUTI,94.0,Voti ottenuti,0
EUROPEE,2014,NULLE,11,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2014,NULLE,11,VOTI_OTTENUTI,93.0,Voti ottenuti,1
EUROPEE,2014,NULLE,11,PERC_ASS,2.21,Percentuale (su aventi diritto),1
EUROPEE,2014,BIANCHE,12,VOTI_OTTENUTI,61.0,Voti ottenuti,1
EUROPEE,2014,BIANCHE,12,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2014,BIANCHE,12,PERC_ASS,1.45,Percentuale (su aventi diritto),1
EUROPEE,2014,VERDI EUROPEI-GREEN ITALIA,13,VOTI_OTTENUTI,24.0,Voti ottenuti,0
EUROPEE,2014,VERDI EUROPEI-GREEN ITALIA,13,PERC_ASS,0.57,Percentuale (su aventi diritto),0
EUROPEE,2014,VERDI EUROPEI-GREEN ITALIA,13,PERC_VAL,0.82,Percentuale (su voti validi),0
EUROPEE,2014,ITALIA DEI VALORI,14,PERC_ASS,0.52,Percentuale (su aventi diritto),0
EUROPEE,2014,ITALIA DEI VALORI,14,PERC_VAL,0.76,Percentuale (su voti validi),0
EUROPEE,2014,ITALIA DEI VALORI,14,VOTI_OTTENUTI,22.0,Voti ottenuti,0
EUROPEE,2014,SCELTA EUROPEA,15,PERC_ASS,0.26,Percentuale (su aventi diritto),0
EUROPEE,2014,SCELTA EUROPEA,15,VOTI_OTTENUTI,11.0,Voti ottenuti,0
EUROPEE,2014,SCELTA EUROPEA,15,PERC_VAL,0.38,Percentuale (su voti validi),0
EUROPEE,2014,IO CAMBIO - MAIE,16,PERC_VAL,0.1,Percentuale (su voti validi),0
EUROPEE,2014,IO CAMBIO - MAIE,16,VOTI_OTTENUTI,3.0,Voti ottenuti,0
EUROPEE,2014,IO CAMBIO - MAIE,16,PERC_ASS,0.07,Percentuale (su aventi diritto),0
EUROPEE,2019,ELETTORI,1,VOTI_OTTENUTI,4186.0,Voti ottenuti,1
EUROPEE,2019,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2019,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,2019,VOTANTI,2,VOTI_OTTENUTI,3028.0,Voti ottenuti,1
EUROPEE,2019,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2019,VOTANTI,2,PERC_ASS,72.34,Percentuale (su aventi diritto),1
EUROPEE,2019,LEGA SALVINI PREMIER,3,VOTI_OTTENUTI,1568.0,Voti ottenuti,0
EUROPEE,2019,LEGA SALVINI PREMIER,3,PERC_VAL,53.48,Percentuale (su voti validi),0
EUROPEE,2019,LEGA SALVINI PREMIER,3,PERC_ASS,37.46,Percentuale (su aventi diritto),0
EUROPEE,2019,ASTENUTI,4,VOTI_OTTENUTI,1158.0,Voti ottenuti,1
EUROPEE,2019,ASTENUTI,4,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2019,ASTENUTI,4,PERC_ASS,27.66,Percentuale (su aventi diritto),1
EUROPEE,2019,PARTITO DEMOCRATICO,5,VOTI_OTTENUTI,534.0,Voti ottenuti,0
EUROPEE,2019,PARTITO DEMOCRATICO,5,PERC_VAL,18.21,Percentuale (su voti validi),0
EUROPEE,2019,PARTITO DEMOCRATICO,5,PERC_ASS,12.76,Percentuale (su aventi diritto),0
EUROPEE,2019,MOVIMENTO 5 STELLE,6,PERC_VAL,7.37,Percentuale (su voti validi),0
EUROPEE,2019,MOVIMENTO 5 STELLE,6,PERC_ASS,5.16,Percentuale (su aventi diritto),0
EUROPEE,2019,MOVIMENTO 5 STELLE,6,VOTI_OTTENUTI,216.0,Voti ottenuti,0
EUROPEE,2019,FORZA ITALIA,7,PERC_ASS,5.06,Percentuale (su aventi diritto),0
EUROPEE,2019,FORZA ITALIA,7,VOTI_OTTENUTI,212.0,Voti ottenuti,0
EUROPEE,2019,FORZA ITALIA,7,PERC_VAL,7.23,Percentuale (su voti validi),0
EUROPEE,2019,FRATELLI D'ITALIA,8,PERC_ASS,4.25,Percentuale (su aventi diritto),0
EUROPEE,2019,FRATELLI D'ITALIA,8,VOTI_OTTENUTI,178.0,Voti ottenuti,0
EUROPEE,2019,FRATELLI D'ITALIA,8,PERC_VAL,6.07,Percentuale (su voti validi),0
EUROPEE,2019,NULLE,9,PERC_ASS,1.31,Percentuale (su aventi diritto),1
EUROPEE,2019,NULLE,9,VOTI_OTTENUTI,55.0,Voti ottenuti,1
EUROPEE,2019,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2019,EUROPA VERDE,10,PERC_ASS,1.24,Percentuale (su aventi diritto),0
EUROPEE,2019,EUROPA VERDE,10,VOTI_OTTENUTI,52.0,Voti ottenuti,0
EUROPEE,2019,EUROPA VERDE,10,PERC_VAL,1.77,Percentuale (su voti validi),0
EUROPEE,2019,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,11,PERC_ASS,1.24,Percentuale (su aventi diritto),0
EUROPEE,2019,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,11,PERC_VAL,1.77,Percentuale (su voti validi),0
EUROPEE,2019,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,11,VOTI_OTTENUTI,52.0,Voti ottenuti,0
EUROPEE,2019,BIANCHE,12,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,2019,BIANCHE,12,PERC_ASS,0.98,Percentuale (su aventi diritto),1
EUROPEE,2019,BIANCHE,12,VOTI_OTTENUTI,41.0,Voti ottenuti,1
EUROPEE,2019,PARTITO ANIMALISTA,13,PERC_VAL,0.72,Percentuale (su voti validi),0
EUROPEE,2019,PARTITO ANIMALISTA,13,PERC_ASS,0.5,Percentuale (su aventi diritto),0
EUROPEE,2019,PARTITO ANIMALISTA,13,VOTI_OTTENUTI,21.0,Voti ottenuti,0
EUROPEE,2019,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,14,PERC_VAL,0.68,Percentuale (su voti validi),0
EUROPEE,2019,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,14,PERC_ASS,0.48,Percentuale (su aventi diritto),0
EUROPEE,2019,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,14,VOTI_OTTENUTI,20.0,Voti ottenuti,0
EUROPEE,2019,CASAPOUND ITALIA - DESTRE UNITE,15,PERC_VAL,0.61,Percentuale (su voti validi),0
EUROPEE,2019,CASAPOUND ITALIA - DESTRE UNITE,15,PERC_ASS,0.43,Percentuale (su aventi diritto),0
EUROPEE,2019,CASAPOUND ITALIA - DESTRE UNITE,15,VOTI_OTTENUTI,18.0,Voti ottenuti,0
EUROPEE,2019,PARTITO COMUNISTA,16,PERC_ASS,0.38,Percentuale (su aventi diritto),0
EUROPEE,2019,PARTITO COMUNISTA,16,VOTI_OTTENUTI,16.0,Voti ottenuti,0
EUROPEE,2019,PARTITO COMUNISTA,16,PERC_VAL,0.55,Percentuale (su voti validi),0
EUROPEE,2019,LA SINISTRA,17,PERC_VAL,0.51,Percentuale (su voti validi),0
EUROPEE,2019,LA SINISTRA,17,PERC_ASS,0.36,Percentuale (su aventi diritto),0
EUROPEE,2019,LA SINISTRA,17,VOTI_OTTENUTI,15.0,Voti ottenuti,0
EUROPEE,2019,POPOLARI PER L'ITALIA,18,VOTI_OTTENUTI,10.0,Voti ottenuti,0
EUROPEE,2019,POPOLARI PER L'ITALIA,18,PERC_VAL,0.34,Percentuale (su voti validi),0
EUROPEE,2019,POPOLARI PER L'ITALIA,18,PERC_ASS,0.24,Percentuale (su aventi diritto),0
EUROPEE,2019,AUTONOMIE PER L'EUROPA,19,VOTI_OTTENUTI,7.0,Voti ottenuti,0
EUROPEE,2019,AUTONOMIE PER L'EUROPA,19,PERC_VAL,0.24,Percentuale (su voti validi),0
EUROPEE,2019,AUTONOMIE PER L'EUROPA,19,PERC_ASS,0.17,Percentuale (su aventi diritto),0
EUROPEE,2019,FORZA NUOVA,20,PERC_ASS,0.17,Percentuale (su aventi diritto),0
